,Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Timestamp,Month,DD,hr
5924,10/1/18 12:00,21,31,16.6,24.0,34,573,32.3,14,0,2018,2018-10-01 12:00:00,10,1,12
5925,10/1/18 13:00,31,27,16.6,24.7,32,572,34.2,12,0,2018,2018-10-01 13:00:00,10,1,13
5926,10/1/18 14:00,28,30,16.6,24.6,33,572,34.7,12,0,2018,2018-10-01 14:00:00,10,1,14
5927,10/1/18 15:00,28,26,16.6,23.5,37,571,33.6,13,0,2018,2018-10-01 15:00:00,10,1,15
5928,10/1/18 16:00,28,28,16.6,23.4,37,572,32.6,14,0,2018,2018-10-01 16:00:00,10,1,16
5929,10/1/18 17:00,31,29,16.6,22.2,38,572,31.3,15,0,2018,2018-10-01 17:00:00,10,1,17
5930,10/1/18 18:00,24,27,16.6,20.6,41,572,29.3,16,0,2018,2018-10-01 18:00:00,10,1,18
5931,10/1/18 19:00,31,38,16.6,19.6,44,573,28.0,17,0,2018,2018-10-01 19:00:00,10,1,19
5932,10/1/18 20:00,28,23,16.6,19.0,47,573,27.2,19,0,2018,2018-10-01 20:00:00,10,1,20
5933,10/1/18 21:00,37,61,16.6,18.2,51,573,26.7,19,0,2018,2018-10-01 21:00:00,10,1,21
5934,10/1/18 22:00,61,78,16.6,17.5,54,573,26.1,20,0,2018,2018-10-01 22:00:00,10,1,22
5935,10/1/18 23:00,74,77,16.6,17.0,56,573,25.7,21,0,2018,2018-10-01 23:00:00,10,1,23
5936,10/2/18 0:00,61,63,16.6,16.6,56,573,25.1,21,0,2018,2018-10-02 00:00:00,10,2,0
5937,10/2/18 1:00,44,27,16.6,16.7,54,573,24.7,21,0,2018,2018-10-02 01:00:00,10,2,1
5938,10/2/18 2:00,29,34,16.6,16.1,58,573,24.5,22,0,2018,2018-10-02 02:00:00,10,2,2
5939,10/2/18 3:00,31,36,16.6,15.7,60,573,24.2,23,0,2018,2018-10-02 03:00:00,10,2,3
5940,10/2/18 4:00,38,42,16.6,15.1,63,573,23.8,24,0,2018,2018-10-02 04:00:00,10,2,4
5941,10/2/18 5:00,59,80,16.6,14.8,65,573,23.7,23,0,2018,2018-10-02 05:00:00,10,2,5
5942,10/2/18 6:00,80,106,16.6,15.6,63,573,23.7,24,0,2018,2018-10-02 06:00:00,10,2,6
5943,10/2/18 7:00,109,98,16.6,18.5,53,574,26.3,21,0,2018,2018-10-02 07:00:00,10,2,7
5944,10/2/18 8:00,71,54,16.6,20.2,49,574,29.3,18,0,2018,2018-10-02 08:00:00,10,2,8
5945,10/2/18 9:00,39,36,16.6,21.7,42,574,31.4,16,0,2018,2018-10-02 09:00:00,10,2,9
5946,10/2/18 10:00,32,31,16.6,23.1,36,574,32.9,14,0,2018,2018-10-02 10:00:00,10,2,10
5947,10/2/18 11:00,25,23,16.6,24.1,34,573,33.7,13,0,2018,2018-10-02 11:00:00,10,2,11
5948,10/2/18 12:00,19,26,16.6,24.6,35,573,34.0,13,0,2018,2018-10-02 12:00:00,10,2,12
5949,10/2/18 13:00,31,33,16.6,24.9,34,572,34.8,12,0,2018,2018-10-02 13:00:00,10,2,13
5950,10/2/18 14:00,30,31,16.6,25.1,33,572,35.3,12,0,2018,2018-10-02 14:00:00,10,2,14
5951,10/2/18 15:00,19,15,16.7,23.7,34,572,34.2,12,0,2018,2018-10-02 15:00:00,10,2,15
5952,10/2/18 16:00,15,16,16.7,22.4,37,572,31.9,14,0,2018,2018-10-02 16:00:00,10,2,16
5953,10/2/18 17:00,20,24,16.6,21.8,38,572,30.6,15,0,2018,2018-10-02 17:00:00,10,2,17
5954,10/2/18 18:00,23,24,16.6,20.3,41,573,28.8,16,0,2018,2018-10-02 18:00:00,10,2,18
5955,10/2/18 19:00,27,26,16.6,19.4,44,573,27.6,18,0,2018,2018-10-02 19:00:00,10,2,19
5956,10/2/18 20:00,24,25,16.6,18.7,47,573,26.7,19,0,2018,2018-10-02 20:00:00,10,2,20
5957,10/2/18 21:00,23,35,16.6,17.9,50,574,26.1,20,0,2018,2018-10-02 21:00:00,10,2,21
5958,10/2/18 22:00,48,59,16.6,16.4,57,574,25.2,21,0,2018,2018-10-02 22:00:00,10,2,22
5959,10/2/18 23:00,52,47,16.6,15.7,59,574,24.3,23,0,2018,2018-10-02 23:00:00,10,2,23
5960,10/3/18 0:00,54,48,16.6,15.1,62,574,23.8,23,0,2018,2018-10-03 00:00:00,10,3,0
5961,10/3/18 1:00,42,52,16.6,14.8,63,573,23.3,24,0,2018,2018-10-03 01:00:00,10,3,1
5962,10/3/18 2:00,47,53,16.6,14.0,67,573,22.8,25,0,2018,2018-10-03 02:00:00,10,3,2
5963,10/3/18 3:00,44,38,16.6,13.9,68,573,22.4,26,0,2018,2018-10-03 03:00:00,10,3,3
5964,10/3/18 4:00,42,56,16.6,13.6,70,573,22.2,26,0,2018,2018-10-03 04:00:00,10,3,4
5965,10/3/18 5:00,62,71,16.6,13.9,71,573,22.3,26,0,2018,2018-10-03 05:00:00,10,3,5
5966,10/3/18 6:00,68,93,16.6,14.5,69,574,22.4,26,0,2018,2018-10-03 06:00:00,10,3,6
5967,10/3/18 7:00,85,84,16.6,16.9,61,574,24.9,23,0,2018,2018-10-03 07:00:00,10,3,7
5973,10/3/18 17:00,21,22,16.6,21.8,39,573,30.1,16,0,2018,2018-10-03 17:00:00,10,3,17
5974,10/3/18 18:00,14,13,16.6,20.7,40,573,29.0,16,0,2018,2018-10-03 18:00:00,10,3,18
5975,10/3/18 19:00,10,15,16.6,20.1,42,574,28.2,17,0,2018,2018-10-03 19:00:00,10,3,19
5976,10/3/18 20:00,14,16,16.6,19.4,46,574,27.6,18,0,2018,2018-10-03 20:00:00,10,3,20
5977,10/3/18 21:00,13,15,16.6,18.5,50,574,26.6,20,0,2018,2018-10-03 21:00:00,10,3,21
5978,10/3/18 22:00,18,16,16.6,17.8,52,574,25.9,21,0,2018,2018-10-03 22:00:00,10,3,22
5979,10/3/18 23:00,24,42,16.6,16.6,57,574,25.1,22,0,2018,2018-10-03 23:00:00,10,3,23
5980,10/4/18 0:00,36,43,16.6,15.9,61,574,24.5,23,0,2018,2018-10-04 00:00:00,10,4,0
5981,10/4/18 1:00,40,44,16.6,15.5,63,574,24.1,24,0,2018,2018-10-04 01:00:00,10,4,1
5982,10/4/18 2:00,45,41,16.6,15.2,65,574,23.8,25,0,2018,2018-10-04 02:00:00,10,4,2
5983,10/4/18 3:00,31,28,16.6,14.8,67,574,23.2,25,0,2018,2018-10-04 03:00:00,10,4,3
5984,10/4/18 4:00,31,44,16.6,14.5,68,574,22.7,26,0,2018,2018-10-04 04:00:00,10,4,4
5985,10/4/18 5:00,40,56,16.6,14.0,69,574,22.5,26,0,2018,2018-10-04 05:00:00,10,4,5
5986,10/4/18 6:00,73,108,16.6,14.4,67,574,22.2,25,0,2018,2018-10-04 06:00:00,10,4,6
5987,10/4/18 7:00,104,95,16.6,17.9,53,575,24.9,22,0,2018,2018-10-04 07:00:00,10,4,7
5988,10/4/18 8:00,61,56,16.6,19.6,48,575,28.5,18,0,2018,2018-10-04 08:00:00,10,4,8
5989,10/4/18 9:00,43,28,16.6,21.7,39,575,30.9,15,0,2018,2018-10-04 09:00:00,10,4,9
5990,10/4/18 10:00,20,15,16.6,23.1,31,575,32.4,12,0,2018,2018-10-04 10:00:00,10,4,10
5991,10/4/18 11:00,18,17,16.6,24.2,29,574,33.4,11,0,2018,2018-10-04 11:00:00,10,4,11
5992,10/4/18 12:00,18,20,16.6,24.9,30,574,34.1,12,0,2018,2018-10-04 12:00:00,10,4,12
5993,10/4/18 13:00,19,27,16.7,24.2,34,573,34.5,12,0,2018,2018-10-04 13:00:00,10,4,13
5996,10/5/18 11:00,25,20,16.6,24.8,26,574,32.1,11,0,2018,2018-10-05 11:00:00,10,5,11
5997,10/5/18 12:00,15,23,16.6,25.3,25,574,33.9,10,0,2018,2018-10-05 12:00:00,10,5,12
5998,10/5/18 13:00,22,21,16.6,25.5,25,573,34.9,10,0,2018,2018-10-05 13:00:00,10,5,13
5999,10/5/18 14:00,16,16,16.6,25.3,26,573,34.9,10,0,2018,2018-10-05 14:00:00,10,5,14
6000,10/5/18 15:00,16,19,16.6,25.5,25,573,34.3,10,0,2018,2018-10-05 15:00:00,10,5,15
6003,10/8/18 12:00,20,10,16.6,25.2,26,572,33.7,11,0,2018,2018-10-08 12:00:00,10,8,12
6004,10/8/18 13:00,20,29,16.6,25.7,26,572,35.4,10,0,2018,2018-10-08 13:00:00,10,8,13
6005,10/8/18 14:00,22,21,16.7,25.0,27,571,35.5,10,0,2018,2018-10-08 14:00:00,10,8,14
6006,10/8/18 15:00,21,19,16.6,24.2,29,571,34.0,11,0,2018,2018-10-08 15:00:00,10,8,15
6007,10/8/18 16:00,19,30,16.6,23.9,30,571,32.9,12,0,2018,2018-10-08 16:00:00,10,8,16
6008,10/8/18 17:00,31,38,16.6,23.2,31,571,32.0,12,0,2018,2018-10-08 17:00:00,10,8,17
6009,10/8/18 18:00,33,22,16.6,22.3,31,572,30.9,12,0,2018,2018-10-08 18:00:00,10,8,18
6010,10/8/18 19:00,23,24,16.6,21.4,31,572,30.0,13,0,2018,2018-10-08 19:00:00,10,8,19
6011,10/8/18 20:00,24,28,16.6,20.6,31,573,29.3,13,0,2018,2018-10-08 20:00:00,10,8,20
6012,10/8/18 21:00,23,18,16.6,19.8,32,573,28.4,13,0,2018,2018-10-08 21:00:00,10,8,21
6013,10/8/18 22:00,13,16,16.7,19.5,33,573,27.6,14,0,2018,2018-10-08 22:00:00,10,8,22
6014,10/8/18 23:00,20,18,16.6,18.9,34,573,27.2,14,0,2018,2018-10-08 23:00:00,10,8,23
6015,10/9/18 0:00,13,10,16.6,19.1,33,572,26.8,14,0,2018,2018-10-09 00:00:00,10,9,0
6016,10/9/18 1:00,10,16,16.6,18.3,36,572,26.5,15,0,2018,2018-10-09 01:00:00,10,9,1
6017,10/9/18 2:00,26,38,16.6,16.5,43,572,25.7,16,0,2018,2018-10-09 02:00:00,10,9,2
6018,10/9/18 3:00,42,38,16.6,15.7,47,572,24.7,18,0,2018,2018-10-09 03:00:00,10,9,3
6019,10/9/18 4:00,37,43,16.6,16.1,46,572,24.5,18,0,2018,2018-10-09 04:00:00,10,9,4
6020,10/9/18 5:00,53,69,16.6,15.5,51,572,24.7,19,0,2018,2018-10-09 05:00:00,10,9,5
6021,10/9/18 6:00,62,81,16.6,15.3,54,573,24.0,20,0,2018,2018-10-09 06:00:00,10,9,6
6022,10/9/18 7:00,78,71,16.6,18.3,47,573,26.3,19,0,2018,2018-10-09 07:00:00,10,9,7
6023,10/9/18 8:00,51,42,16.6,19.0,49,573,28.2,18,0,2018,2018-10-09 08:00:00,10,9,8
6024,10/9/18 9:00,38,34,16.6,20.5,46,573,29.5,18,0,2018,2018-10-09 09:00:00,10,9,9
6025,10/9/18 10:00,34,49,16.6,23.0,40,573,31.4,16,0,2018,2018-10-09 10:00:00,10,9,10
6026,10/9/18 11:00,45,39,16.6,23.4,38,572,33.0,14,0,2018,2018-10-09 11:00:00,10,9,11
6027,10/9/18 12:00,29,21,16.6,22.9,38,572,33.1,14,0,2018,2018-10-09 12:00:00,10,9,12
6028,10/9/18 13:00,21,31,16.6,23.1,38,571,32.7,14,0,2018,2018-10-09 13:00:00,10,9,13
6029,10/9/18 14:00,28,31,16.6,22.8,39,571,32.6,14,0,2018,2018-10-09 14:00:00,10,9,14
6030,10/9/18 15:00,24,27,16.6,22.0,41,571,31.3,15,0,2018,2018-10-09 15:00:00,10,9,15
6031,10/9/18 16:00,28,28,16.6,21.9,41,571,30.7,16,0,2018,2018-10-09 16:00:00,10,9,16
6032,10/9/18 17:00,28,35,16.6,21.5,41,571,30.2,16,0,2018,2018-10-09 17:00:00,10,9,17
6033,10/9/18 18:00,42,54,16.6,20.4,43,572,29.0,17,0,2018,2018-10-09 18:00:00,10,9,18
6034,10/9/18 19:00,47,48,16.6,20.1,43,572,28.5,17,0,2018,2018-10-09 19:00:00,10,9,19
6035,10/9/18 20:00,40,47,16.6,19.8,44,572,28.3,17,0,2018,2018-10-09 20:00:00,10,9,20
6036,10/9/18 21:00,55,70,16.6,19.0,47,573,28.0,17,0,2018,2018-10-09 21:00:00,10,9,21
6037,10/9/18 22:00,77,98,16.6,17.7,53,573,26.8,19,0,2018,2018-10-09 22:00:00,10,9,22
6038,10/9/18 23:00,82,79,16.6,16.9,55,573,25.6,20,0,2018,2018-10-09 23:00:00,10,9,23
6039,10/10/18 0:00,62,55,16.6,17.0,52,573,25.3,20,0,2018,2018-10-10 00:00:00,10,10,0
6040,10/10/18 1:00,46,44,16.6,17.0,52,572,25.6,20,0,2018,2018-10-10 01:00:00,10,10,1
6041,10/10/18 2:00,46,54,16.6,15.5,61,572,25.0,22,0,2018,2018-10-10 02:00:00,10,10,2
6042,10/10/18 3:00,43,35,16.6,14.8,61,572,23.8,22,0,2018,2018-10-10 03:00:00,10,10,3
6043,10/10/18 4:00,42,55,16.6,15.3,59,572,23.7,22,0,2018,2018-10-10 04:00:00,10,10,4
6044,10/10/18 5:00,46,46,16.6,16.0,57,573,24.5,22,0,2018,2018-10-10 05:00:00,10,10,5
6045,10/10/18 6:00,54,63,16.6,15.9,59,573,24.8,22,0,2018,2018-10-10 06:00:00,10,10,6
6046,10/10/18 7:00,68,86,16.6,17.8,50,573,25.8,19,0,2018,2018-10-10 07:00:00,10,10,7
6047,10/10/18 8:00,90,93,16.6,20.0,44,573,28.3,17,0,2018,2018-10-10 08:00:00,10,10,8
6048,10/10/18 9:00,60,34,16.6,22.0,37,574,31.3,14,0,2018,2018-10-10 09:00:00,10,10,9
6049,10/10/18 10:00,32,30,16.6,23.3,34,573,33.1,13,0,2018,2018-10-10 10:00:00,10,10,10
6050,10/10/18 11:00,28,29,16.6,24.4,31,573,34.3,12,0,2018,2018-10-10 11:00:00,10,10,11
6051,10/10/18 12:00,23,25,16.7,25.1,30,572,34.8,11,0,2018,2018-10-10 12:00:00,10,10,12
6052,10/10/18 13:00,20,22,16.6,25.2,29,572,35.3,11,0,2018,2018-10-10 13:00:00,10,10,13
6053,10/10/18 14:00,19,21,16.7,25.1,29,571,35.1,11,0,2018,2018-10-10 14:00:00,10,10,14
6054,10/10/18 15:00,17,18,16.6,24.9,28,571,34.7,11,0,2018,2018-10-10 15:00:00,10,10,15
6055,10/10/18 16:00,17,17,16.7,24.0,29,571,33.8,11,0,2018,2018-10-10 16:00:00,10,10,16
6056,10/10/18 17:00,13,20,16.6,22.4,30,572,31.7,12,0,2018,2018-10-10 17:00:00,10,10,17
6057,10/10/18 18:00,19,27,16.7,20.8,32,572,29.3,13,0,2018,2018-10-10 18:00:00,10,10,18
6058,10/10/18 19:00,21,19,16.6,19.9,33,573,27.8,14,0,2018,2018-10-10 19:00:00,10,10,19
6059,10/10/18 20:00,18,20,16.6,19.2,36,573,26.9,15,0,2018,2018-10-10 20:00:00,10,10,20
6060,10/10/18 21:00,21,18,16.6,18.8,35,574,26.3,15,0,2018,2018-10-10 21:00:00,10,10,21
6061,10/10/18 22:00,12,11,16.6,18.5,35,574,25.9,15,0,2018,2018-10-10 22:00:00,10,10,22
6062,10/10/18 23:00,10,17,16.6,18.2,35,574,25.6,15,0,2018,2018-10-10 23:00:00,10,10,23
6063,10/11/18 0:00,12,10,16.6,17.9,36,573,25.5,15,0,2018,2018-10-11 00:00:00,10,11,0
6064,10/11/18 1:00,15,24,16.6,16.5,42,573,24.7,17,0,2018,2018-10-11 01:00:00,10,11,1
6065,10/11/18 2:00,18,15,16.6,15.0,48,573,23.6,19,0,2018,2018-10-11 02:00:00,10,11,2
6066,10/11/18 3:00,22,26,16.6,14.6,49,573,22.8,19,0,2018,2018-10-11 03:00:00,10,11,3
6067,10/11/18 4:00,36,49,16.6,14.0,52,573,22.5,20,0,2018,2018-10-11 04:00:00,10,11,4
6068,10/11/18 5:00,52,54,16.6,13.4,54,573,21.9,21,0,2018,2018-10-11 05:00:00,10,11,5
6069,10/11/18 6:00,83,152,16.6,14.3,51,574,22.0,20,0,2018,2018-10-11 06:00:00,10,11,6
6070,10/11/18 7:00,130,90,16.6,18.6,37,574,25.4,16,0,2018,2018-10-11 07:00:00,10,11,7
6071,10/11/18 8:00,63,46,16.6,20.9,31,574,29.6,12,0,2018,2018-10-11 08:00:00,10,11,8
6072,10/11/18 9:00,44,42,16.6,22.2,28,574,31.8,11,0,2018,2018-10-11 09:00:00,10,11,9
6073,10/11/18 10:00,33,28,16.6,23.7,26,574,32.9,10,0,2018,2018-10-11 10:00:00,10,11,10
6074,10/11/18 11:00,27,23,16.6,25.1,25,573,33.8,10,0,2018,2018-10-11 11:00:00,10,11,11
6075,10/11/18 12:00,20,21,16.7,25.6,24,573,34.6,10,0,2018,2018-10-11 12:00:00,10,11,12
6076,10/11/18 13:00,17,20,16.6,26.1,25,572,35.4,10,0,2018,2018-10-11 13:00:00,10,11,13
6077,10/11/18 14:00,15,16,16.6,26.2,24,572,36.0,9,0,2018,2018-10-11 14:00:00,10,11,14
6078,10/11/18 15:00,15,19,16.6,26.0,23,572,35.8,9,0,2018,2018-10-11 15:00:00,10,11,15
6079,10/11/18 16:00,18,13,16.7,25.4,24,572,35.1,9,0,2018,2018-10-11 16:00:00,10,11,16
6080,10/11/18 17:00,10,14,16.7,23.7,25,572,33.3,10,0,2018,2018-10-11 17:00:00,10,11,17
6081,10/11/18 18:00,14,17,16.7,21.8,28,573,30.5,11,0,2018,2018-10-11 18:00:00,10,11,18
6082,10/11/18 19:00,20,23,16.6,20.6,30,573,28.7,13,0,2018,2018-10-11 19:00:00,10,11,19
6083,10/11/18 20:00,19,20,16.6,19.9,32,573,27.7,13,0,2018,2018-10-11 20:00:00,10,11,20
6084,10/11/18 21:00,15,10,16.6,19.7,32,574,27.1,14,0,2018,2018-10-11 21:00:00,10,11,21
6085,10/11/18 22:00,15,26,16.6,19.2,32,574,26.6,14,0,2018,2018-10-11 22:00:00,10,11,22
6086,10/11/18 23:00,26,20,16.6,19.0,33,574,26.3,14,0,2018,2018-10-11 23:00:00,10,11,23
6087,10/12/18 0:00,21,23,16.6,18.4,35,573,26.2,15,0,2018,2018-10-12 00:00:00,10,12,0
6088,10/12/18 1:00,27,37,16.6,17.8,38,573,25.9,15,0,2018,2018-10-12 01:00:00,10,12,1
6089,10/12/18 2:00,37,36,16.6,17.0,41,573,25.3,16,0,2018,2018-10-12 02:00:00,10,12,2
6090,10/12/18 3:00,34,34,16.6,15.6,48,573,24.6,18,0,2018,2018-10-12 03:00:00,10,12,3
6091,10/12/18 4:00,39,52,16.6,14.7,52,573,23.5,20,0,2018,2018-10-12 04:00:00,10,12,4
6092,10/12/18 5:00,56,68,16.6,14.3,53,573,23.0,20,0,2018,2018-10-12 05:00:00,10,12,5
6093,10/12/18 6:00,79,106,16.6,15.2,50,574,23.0,19,0,2018,2018-10-12 06:00:00,10,12,6
6094,10/12/18 7:00,115,124,16.6,19.1,38,574,26.1,16,0,2018,2018-10-12 07:00:00,10,12,7
6095,10/12/18 8:00,72,34,16.6,21.5,31,574,30.1,12,0,2018,2018-10-12 08:00:00,10,12,8
6096,10/12/18 9:00,28,26,16.6,22.8,28,574,32.1,11,0,2018,2018-10-12 09:00:00,10,12,9
6097,10/12/18 10:00,22,26,16.6,24.3,26,574,33.3,10,0,2018,2018-10-12 10:00:00,10,12,10
6098,10/12/18 11:00,24,23,16.7,25.2,24,573,34.2,10,0,2018,2018-10-12 11:00:00,10,12,11
6099,10/12/18 12:00,23,22,16.7,25.7,23,573,34.9,9,0,2018,2018-10-12 12:00:00,10,12,12
6100,10/12/18 13:00,20,19,16.7,26.3,23,572,35.6,9,0,2018,2018-10-12 13:00:00,10,12,13
6101,10/12/18 14:00,11,17,16.7,25.3,24,572,35.2,9,0,2018,2018-10-12 14:00:00,10,12,14
6102,10/12/18 15:00,19,21,16.6,25.5,24,572,34.6,10,0,2018,2018-10-12 15:00:00,10,12,15
6103,10/12/18 16:00,28,26,16.6,24.9,24,572,34.3,9,0,2018,2018-10-12 16:00:00,10,12,16
6104,10/12/18 17:00,22,27,16.6,23.6,24,572,32.5,10,0,2018,2018-10-12 17:00:00,10,12,17
6105,10/12/18 18:00,22,19,16.7,21.8,25,572,30.4,10,0,2018,2018-10-12 18:00:00,10,12,18
6106,10/12/18 19:00,28,34,16.6,20.7,27,573,29.2,11,0,2018,2018-10-12 19:00:00,10,12,19
6107,10/12/18 20:00,22,20,16.6,20.1,28,573,28.3,12,0,2018,2018-10-12 20:00:00,10,12,20
6108,10/12/18 21:00,19,22,16.6,19.6,29,574,27.8,12,0,2018,2018-10-12 21:00:00,10,12,21
6109,10/12/18 22:00,26,28,16.6,19.4,28,574,27.3,12,0,2018,2018-10-12 22:00:00,10,12,22
6110,10/12/18 23:00,24,17,16.6,19.2,28,574,26.9,12,0,2018,2018-10-12 23:00:00,10,12,23
6111,10/13/18 0:00,20,24,16.6,19.1,28,573,26.8,12,0,2018,2018-10-13 00:00:00,10,13,0
6112,10/13/18 1:00,21,17,16.6,18.9,29,573,26.6,13,0,2018,2018-10-13 01:00:00,10,13,1
6113,10/13/18 2:00,16,24,16.6,17.0,36,573,25.8,14,0,2018,2018-10-13 02:00:00,10,13,2
6114,10/13/18 3:00,30,37,16.6,16.1,40,573,24.9,15,0,2018,2018-10-13 03:00:00,10,13,3
6115,10/13/18 4:00,49,60,16.6,15.2,44,573,24.1,16,0,2018,2018-10-13 04:00:00,10,13,4
6116,10/13/18 5:00,59,67,16.6,14.7,44,573,23.5,17,0,2018,2018-10-13 05:00:00,10,13,5
6117,10/13/18 6:00,92,128,16.6,15.3,43,573,23.3,16,0,2018,2018-10-13 06:00:00,10,13,6
6118,10/13/18 7:00,121,120,16.6,18.6,34,574,26.2,14,0,2018,2018-10-13 07:00:00,10,13,7
6119,10/13/18 8:00,88,71,16.6,20.6,30,574,29.5,12,0,2018,2018-10-13 08:00:00,10,13,8
6120,10/13/18 9:00,47,34,16.6,23.0,27,574,32.5,11,0,2018,2018-10-13 09:00:00,10,13,9
6121,10/13/18 10:00,36,41,16.6,24.2,26,574,34.0,10,0,2018,2018-10-13 10:00:00,10,13,10
6122,10/13/18 11:00,36,42,16.6,24.9,26,573,34.9,10,0,2018,2018-10-13 11:00:00,10,13,11
6123,10/13/18 12:00,42,35,16.7,25.7,25,573,35.6,9,0,2018,2018-10-13 12:00:00,10,13,12
6124,10/13/18 13:00,30,24,16.7,25.6,25,572,35.8,10,0,2018,2018-10-13 13:00:00,10,13,13
6125,10/13/18 14:00,24,27,16.6,26.0,25,572,35.9,10,0,2018,2018-10-13 14:00:00,10,13,14
6126,10/13/18 15:00,27,25,16.6,25.7,26,571,35.5,10,0,2018,2018-10-13 15:00:00,10,13,15
6127,10/13/18 16:00,22,24,16.7,24.8,28,572,34.8,10,0,2018,2018-10-13 16:00:00,10,13,16
6128,10/13/18 17:00,22,29,16.6,23.8,29,572,33.1,11,0,2018,2018-10-13 17:00:00,10,13,17
6129,10/13/18 18:00,24,19,16.7,21.8,33,572,31.0,13,0,2018,2018-10-13 18:00:00,10,13,18
6130,10/13/18 19:00,28,47,16.6,20.9,35,573,29.4,14,0,2018,2018-10-13 19:00:00,10,13,19
6131,10/13/18 20:00,46,45,16.6,20.3,35,573,28.9,14,0,2018,2018-10-13 20:00:00,10,13,20
6132,10/13/18 21:00,36,30,16.6,20.2,35,574,28.3,14,0,2018,2018-10-13 21:00:00,10,13,21
6133,10/13/18 22:00,26,27,16.6,20.1,34,574,28.3,14,0,2018,2018-10-13 22:00:00,10,13,22
6134,10/13/18 23:00,22,21,16.6,19.9,32,574,28.0,13,0,2018,2018-10-13 23:00:00,10,13,23
6135,10/14/18 0:00,17,26,16.6,19.2,32,573,27.7,13,0,2018,2018-10-14 00:00:00,10,14,0
6136,10/14/18 1:00,26,30,16.6,18.5,35,573,27.0,14,0,2018,2018-10-14 01:00:00,10,14,1
6137,10/14/18 2:00,36,43,16.6,16.8,43,573,26.2,16,0,2018,2018-10-14 02:00:00,10,14,2
6138,10/14/18 3:00,47,47,16.6,16.0,44,573,25.1,17,0,2018,2018-10-14 03:00:00,10,14,3
6139,10/14/18 4:00,49,52,16.6,15.5,46,573,24.6,17,0,2018,2018-10-14 04:00:00,10,14,4
6140,10/14/18 5:00,62,66,16.6,15.2,48,574,24.1,18,0,2018,2018-10-14 05:00:00,10,14,5
6143,10/15/18 13:00,30,31,16.6,24.3,42,573,33.0,16,0,2018,2018-10-15 13:00:00,10,15,13
6144,10/15/18 14:00,31,29,16.7,24.2,40,572,34.4,15,0,2018,2018-10-15 14:00:00,10,15,14
6145,10/15/18 15:00,27,31,16.6,25.2,37,572,34.5,14,0,2018,2018-10-15 15:00:00,10,15,15
6146,10/15/18 16:00,32,21,16.7,24.3,38,572,34.3,14,0,2018,2018-10-15 16:00:00,10,15,16
6147,10/15/18 17:00,25,32,16.6,23.2,42,572,32.3,16,0,2018,2018-10-15 17:00:00,10,15,17
6148,10/15/18 18:00,46,60,16.6,22.1,45,573,30.6,18,0,2018,2018-10-15 18:00:00,10,15,18
6149,10/15/18 19:00,58,56,16.6,21.5,47,573,29.8,18,0,2018,2018-10-15 19:00:00,10,15,19
6150,10/15/18 20:00,42,34,16.6,21.0,49,574,29.2,19,0,2018,2018-10-15 20:00:00,10,15,20
6151,10/15/18 21:00,26,28,16.6,20.6,50,574,28.9,20,0,2018,2018-10-15 21:00:00,10,15,21
6152,10/15/18 22:00,26,32,16.6,19.2,61,574,28.2,23,0,2018,2018-10-15 22:00:00,10,15,22
6153,10/15/18 23:00,28,30,16.6,18.8,61,574,27.6,23,0,2018,2018-10-15 23:00:00,10,15,23
6154,10/16/18 0:00,27,22,16.6,17.8,70,574,26.7,26,0,2018,2018-10-16 00:00:00,10,16,0
6155,10/16/18 1:00,16,17,16.6,17.5,70,574,26.0,27,0,2018,2018-10-16 01:00:00,10,16,1
6156,10/16/18 2:00,21,25,16.6,17.4,71,574,26.2,27,0,2018,2018-10-16 02:00:00,10,16,2
6157,10/16/18 3:00,21,24,16.6,17.0,76,574,26.0,28,0,2018,2018-10-16 03:00:00,10,16,3
6158,10/16/18 4:00,27,31,16.6,16.6,82,574,25.1,31,0,2018,2018-10-16 04:00:00,10,16,4
6159,10/16/18 5:00,38,50,16.6,16.7,81,574,25.3,30,0,2018,2018-10-16 05:00:00,10,16,5
6160,10/16/18 6:00,40,40,16.6,16.9,76,574,25.3,29,0,2018,2018-10-16 06:00:00,10,16,6
6161,10/16/18 7:00,61,81,16.6,18.3,71,574,26.1,27,0,2018,2018-10-16 07:00:00,10,16,7
6162,10/16/18 8:00,57,50,16.6,20.2,60,575,28.4,23,0,2018,2018-10-16 08:00:00,10,16,8
6163,10/16/18 9:00,48,46,16.6,19.7,60,575,29.0,22,0,2018,2018-10-16 09:00:00,10,16,9
6164,10/16/18 10:00,41,37,16.6,19.7,59,575,28.1,22,0,2018,2018-10-16 10:00:00,10,16,10
6165,10/16/18 11:00,37,47,16.6,19.8,59,574,28.5,22,0,2018,2018-10-16 11:00:00,10,16,11
6166,10/16/18 12:00,39,41,16.6,21.8,48,574,30.4,19,0,2018,2018-10-16 12:00:00,10,16,12
6167,10/16/18 13:00,34,32,16.6,22.0,47,573,31.3,18,0,2018,2018-10-16 13:00:00,10,16,13
6168,10/16/18 14:00,31,38,16.6,23.8,40,572,32.6,16,0,2018,2018-10-16 14:00:00,10,16,14
6169,10/16/18 15:00,47,59,16.6,23.1,45,572,33.6,16,0,2018,2018-10-16 15:00:00,10,16,15
